Hora,KW,Meses,Días de la Semana,kW_promedio(Hora),kW_promedio(Meses),kW_promedio(Semana)
22,2696.97,5,4,3521.370782967033,3393.1727262544805,4606.526635052097
23,2702.75,5,4,3374.662664835165,3393.1727262544805,4606.526635052097
23,2683.53,5,4,3374.662664835165,3393.1727262544805,4606.526635052097
23,2632.95,5,4,3374.662664835165,3393.1727262544805,4606.526635052097
23,2599.86,5,4,3374.662664835165,3393.1727262544805,4606.526635052097
23,2629.54,5,4,3374.662664835165,3393.1727262544805,4606.526635052097
23,2559.31,5,4,3374.662664835165,3393.1727262544805,4606.526635052097
0,2528.0,5,5,3319.424849177331,3393.1727262544805,3824.3793843482904
0,2495.11,5,5,3319.424849177331,3393.1727262544805,3824.3793843482904
0,2526.31,5,5,3319.424849177331,3393.1727262544805,3824.3793843482904
0,2518.63,5,5,3319.424849177331,3393.1727262544805,3824.3793843482904
0,2548.9,5,5,3319.424849177331,3393.1727262544805,3824.3793843482904
0,2555.37,5,5,3319.424849177331,3393.1727262544805,3824.3793843482904
1,2559.27,5,5,3325.8611461187215,3393.1727262544805,3824.3793843482904
1,2575.71,5,5,3325.8611461187215,3393.1727262544805,3824.3793843482904
1,2549.21,5,5,3325.8611461187215,3393.1727262544805,3824.3793843482904
1,2535.48,5,5,3325.8611461187215,3393.1727262544805,3824.3793843482904
1,2545.11,5,5,3325.8611461187215,3393.1727262544805,3824.3793843482904
1,2549.28,5,5,3325.8611461187215,3393.1727262544805,3824.3793843482904
2,2492.83,5,5,3353.5758538812784,3393.1727262544805,3824.3793843482904
2,2486.2,5,5,3353.5758538812784,3393.1727262544805,3824.3793843482904
2,2494.67,5,5,3353.5758538812784,3393.1727262544805,3824.3793843482904
2,2463.71,5,5,3353.5758538812784,3393.1727262544805,3824.3793843482904
2,2510.09,5,5,3353.5758538812784,3393.1727262544805,3824.3793843482904
2,2494.62,5,5,3353.5758538812784,3393.1727262544805,3824.3793843482904
3,2481.02,5,5,3341.835109589041,3393.1727262544805,3824.3793843482904
3,2488.7,5,5,3341.835109589041,3393.1727262544805,3824.3793843482904
3,2519.56,5,5,3341.835109589041,3393.1727262544805,3824.3793843482904
3,2509.09,5,5,3341.835109589041,3393.1727262544805,3824.3793843482904
3,2493.77,5,5,3341.835109589041,3393.1727262544805,3824.3793843482904
3,2500.16,5,5,3341.835109589041,3393.1727262544805,3824.3793843482904
4,2505.35,5,5,3441.449703196347,3393.1727262544805,3824.3793843482904
4,2557.95,5,5,3441.449703196347,3393.1727262544805,3824.3793843482904
4,2515.28,5,5,3441.449703196347,3393.1727262544805,3824.3793843482904
4,2534.34,5,5,3441.449703196347,3393.1727262544805,3824.3793843482904
4,2536.24,5,5,3441.449703196347,3393.1727262544805,3824.3793843482904
4,2573.5,5,5,3441.449703196347,3393.1727262544805,3824.3793843482904
5,2578.76,5,5,3782.7966301369866,3393.1727262544805,3824.3793843482904
5,2593.74,5,5,3782.7966301369866,3393.1727262544805,3824.3793843482904
5,2612.8,5,5,3782.7966301369866,3393.1727262544805,3824.3793843482904
5,2603.4,5,5,3782.7966301369866,3393.1727262544805,3824.3793843482904
5,2727.25,5,5,3782.7966301369866,3393.1727262544805,3824.3793843482904
5,2720.16,5,5,3782.7966301369866,3393.1727262544805,3824.3793843482904
6,2692.17,5,5,4435.286328767123,3393.1727262544805,3824.3793843482904
6,2929.17,5,5,4435.286328767123,3393.1727262544805,3824.3793843482904
6,3102.65,5,5,4435.286328767123,3393.1727262544805,3824.3793843482904
6,3127.89,5,5,4435.286328767123,3393.1727262544805,3824.3793843482904
6,3249.22,5,5,4435.286328767123,3393.1727262544805,3824.3793843482904
6,3383.58,5,5,4435.286328767123,3393.1727262544805,3824.3793843482904
7,3390.18,5,5,4989.990867976245,3393.1727262544805,3824.3793843482904
7,3420.13,5,5,4989.990867976245,3393.1727262544805,3824.3793843482904
7,3471.23,5,5,4989.990867976245,3393.1727262544805,3824.3793843482904
7,3453.74,5,5,4989.990867976245,3393.1727262544805,3824.3793843482904
7,3454.21,5,5,4989.990867976245,3393.1727262544805,3824.3793843482904
7,3506.73,5,5,4989.990867976245,3393.1727262544805,3824.3793843482904
8,3453.03,5,5,5308.418885844749,3393.1727262544805,3824.3793843482904
8,3589.35,5,5,5308.418885844749,3393.1727262544805,3824.3793843482904
8,3627.35,5,5,5308.418885844749,3393.1727262544805,3824.3793843482904
8,3627.24,5,5,5308.418885844749,3393.1727262544805,3824.3793843482904
8,3614.33,5,5,5308.418885844749,3393.1727262544805,3824.3793843482904
8,3711.47,5,5,5308.418885844749,3393.1727262544805,3824.3793843482904
9,3740.84,5,5,5479.359068067611,3393.1727262544805,3824.3793843482904
9,3784.1,5,5,5479.359068067611,3393.1727262544805,3824.3793843482904
9,3781.01,5,5,5479.359068067611,3393.1727262544805,3824.3793843482904
9,3789.48,5,5,5479.359068067611,3393.1727262544805,3824.3793843482904
9,3758.67,5,5,5479.359068067611,3393.1727262544805,3824.3793843482904
9,3854.11,5,5,5479.359068067611,3393.1727262544805,3824.3793843482904
10,3846.03,5,5,5454.895655550479,3393.1727262544805,3824.3793843482904
10,3815.32,5,5,5454.895655550479,3393.1727262544805,3824.3793843482904
10,3733.28,5,5,5454.895655550479,3393.1727262544805,3824.3793843482904
10,3832.7,5,5,5454.895655550479,3393.1727262544805,3824.3793843482904
10,3759.94,5,5,5454.895655550479,3393.1727262544805,3824.3793843482904
10,3796.59,5,5,5454.895655550479,3393.1727262544805,3824.3793843482904
11,3792.14,5,5,5369.6498812785385,3393.1727262544805,3824.3793843482904
11,3744.22,5,5,5369.6498812785385,3393.1727262544805,3824.3793843482904
11,3523.83,5,5,5369.6498812785385,3393.1727262544805,3824.3793843482904
11,3296.02,5,5,5369.6498812785385,3393.1727262544805,3824.3793843482904
11,3296.0,5,5,5369.6498812785385,3393.1727262544805,3824.3793843482904
11,3392.54,5,5,5369.6498812785385,3393.1727262544805,3824.3793843482904
12,3419.6,5,5,5347.095989036089,3393.1727262544805,3824.3793843482904
12,3355.04,5,5,5347.095989036089,3393.1727262544805,3824.3793843482904
12,3360.42,5,5,5347.095989036089,3393.1727262544805,3824.3793843482904
12,3350.48,5,5,5347.095989036089,3393.1727262544805,3824.3793843482904
12,3450.81,5,5,5347.095989036089,3393.1727262544805,3824.3793843482904
12,3423.65,5,5,5347.095989036089,3393.1727262544805,3824.3793843482904
13,3384.68,5,5,5666.37997715852,3393.1727262544805,3824.3793843482904
13,3383.14,5,5,5666.37997715852,3393.1727262544805,3824.3793843482904
13,3329.56,5,5,5666.37997715852,3393.1727262544805,3824.3793843482904
13,3303.61,5,5,5666.37997715852,3393.1727262544805,3824.3793843482904
13,3342.09,5,5,5666.37997715852,3393.1727262544805,3824.3793843482904
13,3267.68,5,5,5666.37997715852,3393.1727262544805,3824.3793843482904
14,3146.74,5,5,5624.91337912088,3393.1727262544805,3824.3793843482904
14,3133.68,5,5,5624.91337912088,3393.1727262544805,3824.3793843482904
14,3096.28,5,5,5624.91337912088,3393.1727262544805,3824.3793843482904
14,3118.66,5,5,5624.91337912088,3393.1727262544805,3824.3793843482904
14,3049.5,5,5,5624.91337912088,3393.1727262544805,3824.3793843482904
14,3118.22,5,5,5624.91337912088,3393.1727262544805,3824.3793843482904
15,3033.02,5,5,5407.430425824176,3393.1727262544805,3824.3793843482904
15,3059.96,5,5,5407.430425824176,3393.1727262544805,3824.3793843482904
15,2942.6,5,5,5407.430425824176,3393.1727262544805,3824.3793843482904
15,2932.79,5,5,5407.430425824176,3393.1727262544805,3824.3793843482904
15,2969.92,5,5,5407.430425824176,3393.1727262544805,3824.3793843482904
15,2994.05,5,5,5407.430425824176,3393.1727262544805,3824.3793843482904
16,2958.52,5,5,5072.167733516483,3393.1727262544805,3824.3793843482904
16,2891.53,5,5,5072.167733516483,3393.1727262544805,3824.3793843482904
16,2930.34,5,5,5072.167733516483,3393.1727262544805,3824.3793843482904
16,2910.44,5,5,5072.167733516483,3393.1727262544805,3824.3793843482904
16,2931.57,5,5,5072.167733516483,3393.1727262544805,3824.3793843482904
16,2952.72,5,5,5072.167733516483,3393.1727262544805,3824.3793843482904
17,2935.99,5,5,4452.802573260074,3393.1727262544805,3824.3793843482904
17,2950.78,5,5,4452.802573260074,3393.1727262544805,3824.3793843482904
17,2923.66,5,5,4452.802573260074,3393.1727262544805,3824.3793843482904
17,2917.62,5,5,4452.802573260074,3393.1727262544805,3824.3793843482904
17,2911.14,5,5,4452.802573260074,3393.1727262544805,3824.3793843482904
17,2904.25,5,5,4452.802573260074,3393.1727262544805,3824.3793843482904
18,2898.32,5,5,4100.877545787546,3393.1727262544805,3824.3793843482904
18,2882.87,5,5,4100.877545787546,3393.1727262544805,3824.3793843482904
18,2908.69,5,5,4100.877545787546,3393.1727262544805,3824.3793843482904
18,2939.05,5,5,4100.877545787546,3393.1727262544805,3824.3793843482904
18,2954.18,5,5,4100.877545787546,3393.1727262544805,3824.3793843482904
18,2961.04,5,5,4100.877545787546,3393.1727262544805,3824.3793843482904
19,2932.18,5,5,3881.0380128205124,3393.1727262544805,3824.3793843482904
19,2921.92,5,5,3881.0380128205124,3393.1727262544805,3824.3793843482904
19,2843.77,5,5,3881.0380128205124,3393.1727262544805,3824.3793843482904
19,2810.81,5,5,3881.0380128205124,3393.1727262544805,3824.3793843482904
19,2814.57,5,5,3881.0380128205124,3393.1727262544805,3824.3793843482904
19,2888.36,5,5,3881.0380128205124,3393.1727262544805,3824.3793843482904
20,2863.45,5,5,3863.189253663004,3393.1727262544805,3824.3793843482904
20,2834.39,5,5,3863.189253663004,3393.1727262544805,3824.3793843482904
20,2822.54,5,5,3863.189253663004,3393.1727262544805,3824.3793843482904
20,2826.98,5,5,3863.189253663004,3393.1727262544805,3824.3793843482904
20,2877.37,5,5,3863.189253663004,3393.1727262544805,3824.3793843482904
20,2786.74,5,5,3863.189253663004,3393.1727262544805,3824.3793843482904
21,2773.06,5,5,3721.884642857143,3393.1727262544805,3824.3793843482904
21,2746.29,5,5,3721.884642857143,3393.1727262544805,3824.3793843482904
21,2699.2,5,5,3721.884642857143,3393.1727262544805,3824.3793843482904
21,2668.66,5,5,3721.884642857143,3393.1727262544805,3824.3793843482904
21,2594.1,5,5,3721.884642857143,3393.1727262544805,3824.3793843482904
21,2549.1,5,5,3721.884642857143,3393.1727262544805,3824.3793843482904
22,2580.15,5,5,3521.370782967033,3393.1727262544805,3824.3793843482904
22,2558.9,5,5,3521.370782967033,3393.1727262544805,3824.3793843482904
22,2569.38,5,5,3521.370782967033,3393.1727262544805,3824.3793843482904
22,2565.92,5,5,3521.370782967033,3393.1727262544805,3824.3793843482904
22,2515.52,5,5,3521.370782967033,3393.1727262544805,3824.3793843482904
22,2478.46,5,5,3521.370782967033,3393.1727262544805,3824.3793843482904
23,2446.17,5,5,3374.662664835165,3393.1727262544805,3824.3793843482904
23,2364.56,5,5,3374.662664835165,3393.1727262544805,3824.3793843482904
23,2324.4,5,5,3374.662664835165,3393.1727262544805,3824.3793843482904
23,2307.67,5,5,3374.662664835165,3393.1727262544805,3824.3793843482904
23,2299.63,5,5,3374.662664835165,3393.1727262544805,3824.3793843482904
23,2247.9,5,5,3374.662664835165,3393.1727262544805,3824.3793843482904
0,2242.87,5,6,3319.424849177331,3393.1727262544805,2970.5075721153844
0,2217.61,5,6,3319.424849177331,3393.1727262544805,2970.5075721153844
0,2230.33,5,6,3319.424849177331,3393.1727262544805,2970.5075721153844
0,2217.04,5,6,3319.424849177331,3393.1727262544805,2970.5075721153844
0,2251.44,5,6,3319.424849177331,3393.1727262544805,2970.5075721153844
0,2254.43,5,6,3319.424849177331,3393.1727262544805,2970.5075721153844
1,2279.28,5,6,3325.8611461187215,3393.1727262544805,2970.5075721153844
1,2285.13,5,6,3325.8611461187215,3393.1727262544805,2970.5075721153844
1,2290.25,5,6,3325.8611461187215,3393.1727262544805,2970.5075721153844
1,2218.19,5,6,3325.8611461187215,3393.1727262544805,2970.5075721153844
1,2216.46,5,6,3325.8611461187215,3393.1727262544805,2970.5075721153844
1,2183.69,5,6,3325.8611461187215,3393.1727262544805,2970.5075721153844
2,2217.29,5,6,3353.5758538812784,3393.1727262544805,2970.5075721153844
2,2225.33,5,6,3353.5758538812784,3393.1727262544805,2970.5075721153844
2,2210.7,5,6,3353.5758538812784,3393.1727262544805,2970.5075721153844
2,2150.1,5,6,3353.5758538812784,3393.1727262544805,2970.5075721153844
2,2143.34,5,6,3353.5758538812784,3393.1727262544805,2970.5075721153844
2,2145.86,5,6,3353.5758538812784,3393.1727262544805,2970.5075721153844
3,2132.09,5,6,3341.835109589041,3393.1727262544805,2970.5075721153844
3,2121.03,5,6,3341.835109589041,3393.1727262544805,2970.5075721153844
3,2166.38,5,6,3341.835109589041,3393.1727262544805,2970.5075721153844
3,2185.48,5,6,3341.835109589041,3393.1727262544805,2970.5075721153844
3,2145.1,5,6,3341.835109589041,3393.1727262544805,2970.5075721153844
3,2093.2,5,6,3341.835109589041,3393.1727262544805,2970.5075721153844
4,2090.21,5,6,3441.449703196347,3393.1727262544805,2970.5075721153844
4,2067.16,5,6,3441.449703196347,3393.1727262544805,2970.5075721153844
4,2088.82,5,6,3441.449703196347,3393.1727262544805,2970.5075721153844
4,2052.93,5,6,3441.449703196347,3393.1727262544805,2970.5075721153844
4,2075.52,5,6,3441.449703196347,3393.1727262544805,2970.5075721153844
4,2048.61,5,6,3441.449703196347,3393.1727262544805,2970.5075721153844
5,2053.92,5,6,3782.7966301369866,3393.1727262544805,2970.5075721153844
5,1976.34,5,6,3782.7966301369866,3393.1727262544805,2970.5075721153844
5,1931.13,5,6,3782.7966301369866,3393.1727262544805,2970.5075721153844
5,1899.95,5,6,3782.7966301369866,3393.1727262544805,2970.5075721153844
5,1900.41,5,6,3782.7966301369866,3393.1727262544805,2970.5075721153844
5,1820.02,5,6,3782.7966301369866,3393.1727262544805,2970.5075721153844
6,1819.8,5,6,4435.286328767123,3393.1727262544805,2970.5075721153844
6,1801.89,5,6,4435.286328767123,3393.1727262544805,2970.5075721153844
6,1793.48,5,6,4435.286328767123,3393.1727262544805,2970.5075721153844
6,1818.06,5,6,4435.286328767123,3393.1727262544805,2970.5075721153844
6,1810.35,5,6,4435.286328767123,3393.1727262544805,2970.5075721153844
6,1860.65,5,6,4435.286328767123,3393.1727262544805,2970.5075721153844
7,1864.71,5,6,4989.990867976245,3393.1727262544805,2970.5075721153844
7,1937.6,5,6,4989.990867976245,3393.1727262544805,2970.5075721153844
7,1963.29,5,6,4989.990867976245,3393.1727262544805,2970.5075721153844
7,1977.4,5,6,4989.990867976245,3393.1727262544805,2970.5075721153844
7,1974.22,5,6,4989.990867976245,3393.1727262544805,2970.5075721153844
7,2000.68,5,6,4989.990867976245,3393.1727262544805,2970.5075721153844
8,1971.73,5,6,5308.418885844749,3393.1727262544805,2970.5075721153844
8,1985.51,5,6,5308.418885844749,3393.1727262544805,2970.5075721153844
8,2017.9,5,6,5308.418885844749,3393.1727262544805,2970.5075721153844
8,2081.21,5,6,5308.418885844749,3393.1727262544805,2970.5075721153844
8,2095.78,5,6,5308.418885844749,3393.1727262544805,2970.5075721153844
8,2152.75,5,6,5308.418885844749,3393.1727262544805,2970.5075721153844
9,2222.27,5,6,5479.359068067611,3393.1727262544805,2970.5075721153844
9,2269.33,5,6,5479.359068067611,3393.1727262544805,2970.5075721153844
9,2223.46,5,6,5479.359068067611,3393.1727262544805,2970.5075721153844
9,2139.0,5,6,5479.359068067611,3393.1727262544805,2970.5075721153844
9,2144.36,5,6,5479.359068067611,3393.1727262544805,2970.5075721153844
9,2126.48,5,6,5479.359068067611,3393.1727262544805,2970.5075721153844
10,2133.42,5,6,5454.895655550479,3393.1727262544805,2970.5075721153844
10,2093.68,5,6,5454.895655550479,3393.1727262544805,2970.5075721153844
10,2120.76,5,6,5454.895655550479,3393.1727262544805,2970.5075721153844
10,2169.01,5,6,5454.895655550479,3393.1727262544805,2970.5075721153844
10,2147.1,5,6,5454.895655550479,3393.1727262544805,2970.5075721153844
10,2112.63,5,6,5454.895655550479,3393.1727262544805,2970.5075721153844
11,2128.26,5,6,5369.6498812785385,3393.1727262544805,2970.5075721153844
11,2116.08,5,6,5369.6498812785385,3393.1727262544805,2970.5075721153844
11,2174.96,5,6,5369.6498812785385,3393.1727262544805,2970.5075721153844
11,2187.41,5,6,5369.6498812785385,3393.1727262544805,2970.5075721153844
11,2197.91,5,6,5369.6498812785385,3393.1727262544805,2970.5075721153844
11,2226.35,5,6,5369.6498812785385,3393.1727262544805,2970.5075721153844
12,2185.82,5,6,5347.095989036089,3393.1727262544805,2970.5075721153844
12,2221.87,5,6,5347.095989036089,3393.1727262544805,2970.5075721153844
12,2245.14,5,6,5347.095989036089,3393.1727262544805,2970.5075721153844
12,2201.42,5,6,5347.095989036089,3393.1727262544805,2970.5075721153844
12,2156.56,5,6,5347.095989036089,3393.1727262544805,2970.5075721153844
12,2196.03,5,6,5347.095989036089,3393.1727262544805,2970.5075721153844
13,2194.78,5,6,5666.37997715852,3393.1727262544805,2970.5075721153844
13,2186.29,5,6,5666.37997715852,3393.1727262544805,2970.5075721153844
13,2236.88,5,6,5666.37997715852,3393.1727262544805,2970.5075721153844
13,2232.22,5,6,5666.37997715852,3393.1727262544805,2970.5075721153844
13,2216.15,5,6,5666.37997715852,3393.1727262544805,2970.5075721153844
13,2197.48,5,6,5666.37997715852,3393.1727262544805,2970.5075721153844
14,2198.27,5,6,5624.91337912088,3393.1727262544805,2970.5075721153844
14,2215.69,5,6,5624.91337912088,3393.1727262544805,2970.5075721153844
14,2218.68,5,6,5624.91337912088,3393.1727262544805,2970.5075721153844
14,2258.66,5,6,5624.91337912088,3393.1727262544805,2970.5075721153844
14,2274.74,5,6,5624.91337912088,3393.1727262544805,2970.5075721153844
14,2266.03,5,6,5624.91337912088,3393.1727262544805,2970.5075721153844
15,2200.21,5,6,5407.430425824176,3393.1727262544805,2970.5075721153844
15,2169.51,5,6,5407.430425824176,3393.1727262544805,2970.5075721153844
15,2183.75,5,6,5407.430425824176,3393.1727262544805,2970.5075721153844
15,2169.92,5,6,5407.430425824176,3393.1727262544805,2970.5075721153844
15,2151.54,5,6,5407.430425824176,3393.1727262544805,2970.5075721153844
15,2150.49,5,6,5407.430425824176,3393.1727262544805,2970.5075721153844
16,2132.2,5,6,5072.167733516483,3393.1727262544805,2970.5075721153844
16,2095.2,5,6,5072.167733516483,3393.1727262544805,2970.5075721153844
16,2123.02,5,6,5072.167733516483,3393.1727262544805,2970.5075721153844
16,2120.33,5,6,5072.167733516483,3393.1727262544805,2970.5075721153844
16,2116.76,5,6,5072.167733516483,3393.1727262544805,2970.5075721153844
16,2117.45,5,6,5072.167733516483,3393.1727262544805,2970.5075721153844
17,2101.42,5,6,4452.802573260074,3393.1727262544805,2970.5075721153844
17,2068.99,5,6,4452.802573260074,3393.1727262544805,2970.5075721153844
17,2076.8,5,6,4452.802573260074,3393.1727262544805,2970.5075721153844
17,2076.39,5,6,4452.802573260074,3393.1727262544805,2970.5075721153844
17,2114.25,5,6,4452.802573260074,3393.1727262544805,2970.5075721153844
17,2131.16,5,6,4452.802573260074,3393.1727262544805,2970.5075721153844
18,2164.48,5,6,4100.877545787546,3393.1727262544805,2970.5075721153844
18,2212.97,5,6,4100.877545787546,3393.1727262544805,2970.5075721153844
18,2219.78,5,6,4100.877545787546,3393.1727262544805,2970.5075721153844
18,2237.03,5,6,4100.877545787546,3393.1727262544805,2970.5075721153844
18,2241.23,5,6,4100.877545787546,3393.1727262544805,2970.5075721153844
18,2298.11,5,6,4100.877545787546,3393.1727262544805,2970.5075721153844
19,2269.31,5,6,3881.0380128205124,3393.1727262544805,2970.5075721153844
19,2236.23,5,6,3881.0380128205124,3393.1727262544805,2970.5075721153844
19,2193.56,5,6,3881.0380128205124,3393.1727262544805,2970.5075721153844
19,2246.49,5,6,3881.0380128205124,3393.1727262544805,2970.5075721153844
19,2222.47,5,6,3881.0380128205124,3393.1727262544805,2970.5075721153844
19,2230.65,5,6,3881.0380128205124,3393.1727262544805,2970.5075721153844
20,2222.61,5,6,3863.189253663004,3393.1727262544805,2970.5075721153844
20,2157.12,5,6,3863.189253663004,3393.1727262544805,2970.5075721153844
20,2232.47,5,6,3863.189253663004,3393.1727262544805,2970.5075721153844
20,2240.52,5,6,3863.189253663004,3393.1727262544805,2970.5075721153844
20,2260.58,5,6,3863.189253663004,3393.1727262544805,2970.5075721153844
20,2242.78,5,6,3863.189253663004,3393.1727262544805,2970.5075721153844
21,2237.09,5,6,3721.884642857143,3393.1727262544805,2970.5075721153844
21,2226.21,5,6,3721.884642857143,3393.1727262544805,2970.5075721153844
21,2136.02,5,6,3721.884642857143,3393.1727262544805,2970.5075721153844
21,2174.58,5,6,3721.884642857143,3393.1727262544805,2970.5075721153844
21,2154.54,5,6,3721.884642857143,3393.1727262544805,2970.5075721153844
21,2114.03,5,6,3721.884642857143,3393.1727262544805,2970.5075721153844
22,2144.99,5,6,3521.370782967033,3393.1727262544805,2970.5075721153844
22,2038.81,5,6,3521.370782967033,3393.1727262544805,2970.5075721153844
22,2043.65,5,6,3521.370782967033,3393.1727262544805,2970.5075721153844
22,2028.8,5,6,3521.370782967033,3393.1727262544805,2970.5075721153844
22,1989.1,5,6,3521.370782967033,3393.1727262544805,2970.5075721153844
22,1981.41,5,6,3521.370782967033,3393.1727262544805,2970.5075721153844
23,1949.85,5,6,3374.662664835165,3393.1727262544805,2970.5075721153844
23,1920.03,5,6,3374.662664835165,3393.1727262544805,2970.5075721153844
23,1903.57,5,6,3374.662664835165,3393.1727262544805,2970.5075721153844
23,1915.25,5,6,3374.662664835165,3393.1727262544805,2970.5075721153844
23,1906.08,5,6,3374.662664835165,3393.1727262544805,2970.5075721153844
23,1902.05,5,6,3374.662664835165,3393.1727262544805,2970.5075721153844
0,1831.65,5,0,3319.424849177331,3393.1727262544805,4783.805255074786
0,1869.84,5,0,3319.424849177331,3393.1727262544805,4783.805255074786
0,1889.63,5,0,3319.424849177331,3393.1727262544805,4783.805255074786
0,1878.63,5,0,3319.424849177331,3393.1727262544805,4783.805255074786
0,1861.08,5,0,3319.424849177331,3393.1727262544805,4783.805255074786
0,1875.7,5,0,3319.424849177331,3393.1727262544805,4783.805255074786
1,1884.9,5,0,3325.8611461187215,3393.1727262544805,4783.805255074786
1,1845.54,5,0,3325.8611461187215,3393.1727262544805,4783.805255074786
1,1847.89,5,0,3325.8611461187215,3393.1727262544805,4783.805255074786
1,1869.7,5,0,3325.8611461187215,3393.1727262544805,4783.805255074786
1,1891.21,5,0,3325.8611461187215,3393.1727262544805,4783.805255074786
1,1862.46,5,0,3325.8611461187215,3393.1727262544805,4783.805255074786
2,1858.47,5,0,3353.5758538812784,3393.1727262544805,4783.805255074786
2,1841.76,5,0,3353.5758538812784,3393.1727262544805,4783.805255074786
2,1947.48,5,0,3353.5758538812784,3393.1727262544805,4783.805255074786
2,2044.5,5,0,3353.5758538812784,3393.1727262544805,4783.805255074786
2,2066.64,5,0,3353.5758538812784,3393.1727262544805,4783.805255074786
2,2008.75,5,0,3353.5758538812784,3393.1727262544805,4783.805255074786
3,2012.96,5,0,3341.835109589041,3393.1727262544805,4783.805255074786
3,1946.96,5,0,3341.835109589041,3393.1727262544805,4783.805255074786
3,1995.22,5,0,3341.835109589041,3393.1727262544805,4783.805255074786
3,1943.19,5,0,3341.835109589041,3393.1727262544805,4783.805255074786
3,1935.33,5,0,3341.835109589041,3393.1727262544805,4783.805255074786
3,1906.65,5,0,3341.835109589041,3393.1727262544805,4783.805255074786
4,1889.42,5,0,3441.449703196347,3393.1727262544805,4783.805255074786
4,1901.86,5,0,3441.449703196347,3393.1727262544805,4783.805255074786
4,1981.6,5,0,3441.449703196347,3393.1727262544805,4783.805255074786
4,1992.27,5,0,3441.449703196347,3393.1727262544805,4783.805255074786
4,2022.15,5,0,3441.449703196347,3393.1727262544805,4783.805255074786
4,2025.09,5,0,3441.449703196347,3393.1727262544805,4783.805255074786
5,2067.03,5,0,3782.7966301369866,3393.1727262544805,4783.805255074786
5,2148.9,5,0,3782.7966301369866,3393.1727262544805,4783.805255074786
5,2317.93,5,0,3782.7966301369866,3393.1727262544805,4783.805255074786
5,2347.21,5,0,3782.7966301369866,3393.1727262544805,4783.805255074786
5,2473.51,5,0,3782.7966301369866,3393.1727262544805,4783.805255074786
5,2486.03,5,0,3782.7966301369866,3393.1727262544805,4783.805255074786
6,2696.79,5,0,4435.286328767123,3393.1727262544805,4783.805255074786
6,3020.76,5,0,4435.286328767123,3393.1727262544805,4783.805255074786
6,3208.47,5,0,4435.286328767123,3393.1727262544805,4783.805255074786
6,3281.78,5,0,4435.286328767123,3393.1727262544805,4783.805255074786
6,3550.61,5,0,4435.286328767123,3393.1727262544805,4783.805255074786
6,3562.8,5,0,4435.286328767123,3393.1727262544805,4783.805255074786
7,3622.99,5,0,4989.990867976245,3393.1727262544805,4783.805255074786
7,3857.08,5,0,4989.990867976245,3393.1727262544805,4783.805255074786
7,4079.92,5,0,4989.990867976245,3393.1727262544805,4783.805255074786
7,4192.56,5,0,4989.990867976245,3393.1727262544805,4783.805255074786
7,4357.5,5,0,4989.990867976245,3393.1727262544805,4783.805255074786
7,4447.65,5,0,4989.990867976245,3393.1727262544805,4783.805255074786
8,4587.3,5,0,5308.418885844749,3393.1727262544805,4783.805255074786
8,4629.63,5,0,5308.418885844749,3393.1727262544805,4783.805255074786
8,4615.31,5,0,5308.418885844749,3393.1727262544805,4783.805255074786
8,4691.21,5,0,5308.418885844749,3393.1727262544805,4783.805255074786
8,4735.14,5,0,5308.418885844749,3393.1727262544805,4783.805255074786
8,4847.92,5,0,5308.418885844749,3393.1727262544805,4783.805255074786
9,4847.28,5,0,5479.359068067611,3393.1727262544805,4783.805255074786
9,4804.3,5,0,5479.359068067611,3393.1727262544805,4783.805255074786
9,4810.63,5,0,5479.359068067611,3393.1727262544805,4783.805255074786
9,4879.34,5,0,5479.359068067611,3393.1727262544805,4783.805255074786
9,4995.93,5,0,5479.359068067611,3393.1727262544805,4783.805255074786
9,5120.04,5,0,5479.359068067611,3393.1727262544805,4783.805255074786
10,5117.77,5,0,5454.895655550479,3393.1727262544805,4783.805255074786
10,5126.01,5,0,5454.895655550479,3393.1727262544805,4783.805255074786
10,5152.7,5,0,5454.895655550479,3393.1727262544805,4783.805255074786
10,5191.11,5,0,5454.895655550479,3393.1727262544805,4783.805255074786
10,5288.32,5,0,5454.895655550479,3393.1727262544805,4783.805255074786
10,5263.36,5,0,5454.895655550479,3393.1727262544805,4783.805255074786
11,5164.55,5,0,5369.6498812785385,3393.1727262544805,4783.805255074786
11,5145.23,5,0,5369.6498812785385,3393.1727262544805,4783.805255074786
11,5100.34,5,0,5369.6498812785385,3393.1727262544805,4783.805255074786
11,4841.99,5,0,5369.6498812785385,3393.1727262544805,4783.805255074786
11,4855.43,5,0,5369.6498812785385,3393.1727262544805,4783.805255074786
11,4790.75,5,0,5369.6498812785385,3393.1727262544805,4783.805255074786
12,4868.82,5,0,5347.095989036089,3393.1727262544805,4783.805255074786
12,4845.07,5,0,5347.095989036089,3393.1727262544805,4783.805255074786
12,4840.71,5,0,5347.095989036089,3393.1727262544805,4783.805255074786
12,4815.95,5,0,5347.095989036089,3393.1727262544805,4783.805255074786
12,5049.14,5,0,5347.095989036089,3393.1727262544805,4783.805255074786
12,5134.14,5,0,5347.095989036089,3393.1727262544805,4783.805255074786
13,5033.13,5,0,5666.37997715852,3393.1727262544805,4783.805255074786
13,5234.93,5,0,5666.37997715852,3393.1727262544805,4783.805255074786
13,5385.53,5,0,5666.37997715852,3393.1727262544805,4783.805255074786
13,5299.75,5,0,5666.37997715852,3393.1727262544805,4783.805255074786
